Country name,City name,Airport Code,Airport Name,Country Abbrev.,World Area Code
Canada,Lynn Lake,YYL,Lynn Lake,CA,906
Canada,Macmillan Pass,XMP,Macmillan Pass,CA,906
Canada,Main Duck Island,YDK,Main Duck Island,CA,906
Canada,Makkovik,YMN,Makkovik,CA,906
Canada,Manitouwadge,YMG,Manitouwadge,CA,906
Canada,Manitowaning,YEM,East Manitoulin,CA,906
Canada,Maniwaki,YMW,Maniwaki,CA,906
Canada,Maple Bay,YAQ,Maple Bay,CA,906
Canada,Marathon,YSP,Marathon,CA,906
Canada,Maricourt Airstrip,YMC,Maricourt Airstrip,CA,906
Canada,Masset,ZMT,Masset,CA,906
Canada,Matagami,YNM,Matagami,CA,906
Canada,Matane,YME,Matane,CA,906
Canada,Mayo,YMA,Mayo,CA,906
Canada,Meadow Lake,YLJ,Meadow Lake,CA,906
Canada,Medicine Hat,YXH,Medicine Hat,CA,906
Canada,Merritt,YMB,Merritt,CA,906
Canada,Merry Island,YMR,Merry Island,CA,906
Canada,Minaki,YMI,Minaki,CA,906
Canada,Miners Bay,YAV,Miners Bay,CA,906
Canada,Mingan,YLP,Mingan,CA,906
Canada,Miramichi,YCH,Miramichi,CA,906
Canada,Mont Joli,YYY,Mont Joli,CA,906
Canada,Mont Tremblant,YTM,La Macaza,CA,906
Canada,Montagne Harbor,YMF,Montagne Harbor,CA,906
Canada,Montreal,YMX,Mirabel,CA,906
Canada,Montreal,YUL,Montreal International,CA,1
Canada,Montreal,YHU,St Hubert,CA,906
Canada,Montreal,XLM,St Lambert Rail Svce.,CA,906
Canada,Moose Jaw,YMJ,Moose Jaw / Air Vice Marshal C. M. Mcewen,CA,906
Canada,Moose Lake,YAD,Moose Lake,CA,906
Canada,Moosonee,YMO,Moosonee,CA,906
Canada,Mould Bay,YMD,Mould Bay,CA,906
Canada,Murray Bay,YML,Charlevoix,CA,906
Canada,Muskoka,YQA,Muskoka,CA,906
Canada,Muskrat Dam,MSA,Muskrat Dam,CA,906
Canada,Nain,YDP,Nain,CA,906
Canada,Nakina,YQN,Nakina,CA,906
Canada,Namu,ZNU,Namu,CA,906
Canada,Nanaimo,ZNA,Harbour,CA,906
Canada,Nanaimo,YCD,Nanaimo Arpt,CA,906
Canada,Nanisivik,YSR,Nanisivik,CA,906
Canada,Natashquan,YNA,Natashquan,CA,906
Canada,Natuashish,YNP,Natuashish,CA,906
Canada,Negginan,ZNG,Negginan,CA,906
Canada,Nemiscau,YNS,Nemiscau,CA,906
Canada,New Westminster,YBD,New Westminster,CA,906
Canada,Nitchequon,YNI,Nitchequon,CA,906
Canada,Nootka Sound,YNK,Nootka Sound,CA,906
Canada,Norman Wells,YVQ,Norman Wells,CA,906
Canada,North Battleford,YQW,North Battleford,CA,906
Canada,North Bay,YYB,North Bay,CA,906
Canada,North Spirit Lake,YNO,North Spirit Lake,CA,906
Canada,Norway House,YNE,Norway House,CA,906
Canada,Obre Lake,YDW,Obre Lake,CA,906
Canada,Ocean Falls,ZOF,Ocean Falls,CA,906
Canada,Ogoki,YOG,Ogoki,CA,906
Canada,Old Crow,YOC,Old Crow,CA,906
Canada,Old Fort Bay,ZFB,Old Fort Bay,CA,906
Canada,Opapamiska Lake,YBS,Musselwhite,CA,906
Canada,Oshawa,YOO,Oshawa,CA,905
Canada,Ottawa,ZIF,Fallowfield Railway,CA,906
Canada,Ottawa,YND,Executive Gatineau-Ottawa,CA,906
Canada,Ottawa,YOW,Ottawa International,CA,906
Canada,Ottawa,YRO,Rockcliffe St,CA,906
Canada,Owen Sound,YOS,Billy Bishop Regional,CA,906
Canada,Oxford House,YOH,Oxford House,CA,906
Canada,Pakuashipi,YIF,Pakuashipi,CA,906
Canada,Pangnirtung,YXP,Pangnirtung,CA,906
Canada,Paradise River,YDE,Paradise River,CA,906
Canada,Parry Sound,YPD,Parry Sound,CA,906
Canada,Paulatuk,YPC,Paulatuk,CA,906
Canada,Peace River,YPE,Peace River,CA,906
Canada,Peawanuck,YPO,Peawanuck,CA,906
Canada,Pembroke,YTA,Pembroke And Area Apt,CA,906
Canada,Pender Harbor,YPT,Pender Harbor,CA,906
Canada,Penticton,YYF,Penticton,CA,906
Canada,Petawawa,YWA,Petawawa,CA,906
Canada,Peterborough,YPQ,Peterborough,CA,906
Canada,Pickle Lake,YPL,Pickle Lake,CA,906
Canada,Pikangikum,YPM,Pikangikum,CA,906
Canada,Pikwitonei,PIW,Pikwitonei,CA,906
Canada,Pincher Creek,WPC,Pincher Creek,CA,906
Canada,Pine House,ZPO,Pine House,CA,906
Canada,Pine Point,YPP,Pine Point,CA,906
Canada,Points North Landing,YNL,Points North Landing,CA,906
Canada,Pond Inlet,YIO,Pond Inlet,CA,906
Canada,Poplar Hill,YHP,Poplar Hill,CA,906
Canada,Poplar River,XPP,Poplar River,CA,906
Canada,Port Alberni,YPB,Port Alberni,CA,906
Canada,Port Hardy,YZT,Port Hardy,CA,906
Canada,Port Hawkesbury,YPS,Port Hawkesbury,CA,906
Canada,Port Hope Simpson,YHA,Port Hope Simpson,CA,906
Canada,Port McNeil,YMP,Port McNeil,CA,906
Canada,Port Menier,YPN,Port Menier,CA,906
Canada,Port Simpson,YPI,Port Simpson,CA,906
Canada,Portage La Prairie,YPG,Portage La Prairie,CA,906
Canada,Postville,YSO,Postville,CA,906
Canada,Povungnituk,YPX,Puvirnituq,CA,906
Canada,Powell Lake,WPL,Powell Lake,CA,906
Canada,Powell River,YPW,Powell River,CA,906
Canada,Prince Albert,YPA,Prince Albert,CA,906
Canada,Prince George,YXS,Prince George,CA,906
Canada,Prince George,XDV,Pr. George Rail Stn,CA,906
Canada,Prince Rupert,YPR,Digby Island,CA,906
Canada,Prince Rupert,XDW,Pr. Rupert Rail Stn,CA,906
Canada,Prince Rupert,ZSW,Seal Cove,CA,906
Canada,Pukatawagan,XPK,Pukatawagan,CA,906
Canada,Qikiqtarjuaq,YVM,Qikiqtarjuaq,CA,906
Canada,Qualicum,XQU,Qualicum,CA,906
Canada,Quaqtaq,YQC,Quaqtaq,CA,906
Canada,Québec City,YQB,Québec,CA,906
Canada,Quebec,XFZ,Charny,CA,906
Canada,Quebec,XLJ,Quebec Stn. Rail Svce.,CA,906
Canada,Quebec,XFY,Sainte-Foy Rail Svce.,CA,906
Canada,Queen Charlotte Is,ZQS,Queen Charlotte Is,CA,906
Canada,Quesnel,YQZ,Quesnel,CA,906
Canada,Rae Lakes,YRA,Rae Lakes,CA,906
Canada,Rainbow Lake,YOP,Rainbow Lake,CA,906
Canada,Rankin Inlet,YRT,Rankin Inlet,CA,906
Canada,Red Deer,YQF,Red Deer,CA,906
Canada,Red Lake,YRL,Red Lake,CA,906
Canada,Red Sucker Lake,YRS,Red Sucker Lake,CA,906
Canada,Regina Saskatchewan,YQR,Regina,CA,1
Canada,Repulse Bay,YUT,Repulse Bay,CA,906
Canada,Resolute,YRB,Resolute,CA,906
Canada,Resolution Island,YRE,Resolution Island,CA,906
Canada,Revelstoke,YRV,Revelstoke,CA,906
Canada,Rigolet,YRG,Rigolet,CA,906
Canada,Rimouski,YXK,Rimouski,CA,906
Canada,Rivers,YYI,Rivers,CA,906
Canada,Owekeno Village,YRN,Rivers Inlet,CA,1
Canada,Riviere Au Tonnerre,YTN,Riviere Au Tonnerre,CA,906
Canada,Riviere Du Loup,YRI,Riviere Du Loup,CA,906
Canada,Roberval,YRJ,Roberval,CA,906
Canada,Rocky Mountain House,YRM,Rocky Mountain House,CA,906
Canada,Ross River,XRR,Ross River,CA,906
Canada,Round Lake,ZRJ,Round Lake,CA,906
Canada,Rouyn,YUY,Rouyn,CA,906
Canada,Sable Island,YSA,Sable Island,CA,906
Canada,Sachigo Lake,ZPB,Sachigo Lake,CA,906
Canada,Sachs Harbour,YSY,Sachs Harbour,CA,906
Canada,Saglek,YSV,Saglek,CA,906
Canada,Saint John,YSJ,Saint John,CA,906
Canada,Salluit,YZG,Salluit,CA,906
Canada,Salmon Arm,YSN,Salmon Arm,CA,906
Canada,Sandspit,YZP,Sandspit,CA,906
Canada,Sandy Lake,ZSJ,Sandy Lake,CA,906
Canada,Sanikiluaq,YSK,Sanikiluaq,CA,906
Canada,Sans Souci,YSI,Sans Souci,CA,906
Canada,Sarnia,YZR,Sarnia,CA,906
Canada,Saskatoon,YXE,J.G. Diefenbaker International,CA,1
Canada,Sault Ste Marie,YAM,Sault Ste Marie,CA,906
Canada,Schefferville,YKL,Schefferville,CA,906
Canada,Sechelt,YHS,Sechelt,CA,906
Canada,Sept-Iles,YZV,Sept-Iles,CA,906
Canada,Shamattawa,ZTM,Shamattawa,CA,906
Canada,Shearwater,YSX,Shearwater,CA,906
Canada,Sherbrooke,YSC,Sherbrooke,CA,906
Canada,Shilo,YLO,Shilo,CA,906
Canada,Silva Bay,SYF,Silva Bay,CA,906
Canada,Sioux Lookout,YXL,Sioux Lookout,CA,906
Canada,Slate Island,YSS,Slate Island,CA,906
Canada,Slave Lake,YZH,Slave Lake,CA,906
Canada,Smith Falls,YSH,Smith Falls,CA,906
Canada,Smithers,YYD,Smithers,CA,906
Canada,Snake River,YXF,Snake River,CA,906
Canada,Snare Lake,YFJ,Snare Lake,CA,906
Canada,South Indian Lake,XSI,South Indian Lake,CA,906
Canada,South Trout Lake,ZFL,South Trout Lake,CA,906
Canada,Spring Island,YSQ,Spring Island,CA,906
Canada,Squamish,YSE,Squamish,CA,906
Canada,Squirrel Cove,YSZ,Squirrel Cove,CA,906
Canada,St Anthony,YAY,St Anthony,CA,906
Canada,St Catharines,YCM,St Catharines,CA,906
Canada,St Jean,YJN,St Jean,CA,906
Canada,St Leonard,YSL,Edmunston,CA,906
Canada,St Paul,ZSP,St Paul,CA,906
Canada,St Thomas,YQS,Pembroke Area Mncpl,CA,906
Canada,Ste Therese Point,YST,Ste Therese Point,CA,906
Canada,Stephenville,YJT,Stephenville,CA,906
Canada,Stewart,ZST,Stewart,CA,906
Canada,Stony Rapids,YSF,Stony Rapids,CA,906
Canada,Stuart Island,YRR,Stuart Island,CA,906
Canada,Sturdee,YTC,Sturdee,CA,906
Canada,Sudbury,YSB,Sudbury,CA,906
Canada,Sudbury,XDY,Sudbury Jct Rail Stn,CA,906
Canada,Suffield,YSD,Suffield,CA,906
Canada,Sullivan Bay,YTG,Sullivan Bay,CA,906
Canada,Summer Beaver,SUR,Summer Beaver,CA,906
Canada,Summerside,YSU,Summerside,CA,906
Canada,Summit Lake,IUM,Summit Lake,CA,906
Canada,Swan River,ZJN,Swan River,CA,906
Canada,Swift Current,YYN,Swift Current,CA,906
Canada,Sydney,YQY,Sydney,CA,906
Canada,Tadoule Lake,XTL,Tadoule Lake,CA,906
Canada,Tahsis,ZTS,Tahsis,CA,906
Canada,Taloyoak,YYH,Taloyoak,CA,906
Canada,Taltheilei Narrows,GSL,Taltheilei Narrows,CA,906
Canada,Tasiujuaq,YTQ,Tasiujuaq,CA,906
Canada,Tasu,YTU,Tasu,CA,906
Canada,Telegraph Creek,YTX,Telegraph Creek,CA,906
Canada,Telegraph Harbour,YBQ,Telegraph Harbour,CA,906
Canada,Terrace,YXT,Terrace,CA,906
Canada,Terrace Bay,YTJ,Terrace Bay,CA,906
Canada,Teslin,YZW,Teslin,CA,906
Canada,Tete-a-La Baleine,ZTB,Tete-a-La Baleine,CA,906
Canada,The Pas,YQD,The Pas,CA,906
Canada,Thicket Portage,YTD,Thicket Portage,CA,906
Canada,Thompson,YTH,Thompson,CA,906
Canada,Thunder Bay,YQT,Thunder Bay,CA,906
Canada,Timmins,YTS,Timmins,CA,906
Canada,Tisdale,YTT,Tisdale,CA,906
Canada,Tofino,YTP,Seaplane Base,CA,906
Canada,Tofino,YAZ,Tofino,CA,906
Canada,Toronto,YKZ,Buttonville Municipal,CA,905
Canada,Toronto,YYZ,Toronto/Lester B. Pearson International,CA,905
Canada,Toronto,YTZ,Toronto Island,CA,906
Canada,Trenton,YTR,Trenton,CA,906
Canada,Triple Island,YTI,Triple Island,CA,906
Canada,Trois-Rivieres,YRQ,Trois-Rivieres,CA,906
Canada,Tuktoyaktuk,YUB,Tuktoyaktuk,CA,906
Canada,Tulita/Fort Norman,ZFN,Tulita,CA,906
Canada,Tulugak,YTK,Tulugak,CA,906
Canada,Tumbler Ridge,TUX,Tumbler Ridge,CA,906
Canada,Tungsten,TNS,Tungsten,CA,906
Canada,Umiujaq,YUD,Umiujaq,CA,906
Canada,Uranium City,YBE,Uranium City,CA,906
Canada,Valcartier,YOY,Valcartier,CA,906
Canada,Vancouver,YDT,Boundary Bay,CA,906
Canada,Vancouver,CXH,Coal Harbour,CA,906
Canada,Vancouver,YVR,Vancouver Intl,CA,906
Canada,Vancouver,XEA,Vancouver Rail Stn.,CA,906
Canada,Vermilion,YVG,Vermilion,CA,906
Canada,Vernon,YVE,Vernon,CA,906
Canada,Victoria,YYJ,Victoria International,CA,906
Canada,Victoria,YWH,Victoria Inner Harbor,CA,906
Canada,Wabush,YWK,Wabush,CA,906
Canada,Waskaganish,YKQ,Waskaganish,CA,906
Canada,Watson Lake,YQH,Watson Lake,CA,906
Canada,Wawa,YXZ,Wawa,CA,906
Canada,Webequie,YWP,Webequie,CA,906
Canada,Wemindji,YNC,Wemindji,CA,906
Canada,Wha Ti/Lac La Martre,YLE,Wha Ti,CA,906
Canada,Whale Cove,YXN,Whale Cove,CA,906
Canada,Whistler,YWS,Whistler,CA,906
Canada,White River,YWR,White River,CA,906
Canada,Whitecourt,YZU,Whitecourt,CA,906
Canada,Whitehorse,YXY,Whitehorse,CA,906
Canada,Wiarton,YVV,Wiarton,CA,906
Canada,Williams Harbour,YWM,Williams Harbour,CA,906
Canada,Williams Lake,YWL,Williams Lake,CA,906
Canada,Windsor,YQG,Windsor,CA,519
Canada,Winisk,YWN,Winisk,CA,906
Canada,Winnipeg,YWG,Winnipeg,CA,906
Canada,Wollaston Lake,ZWL,Wollaston Lake,CA,906
Canada,Wrigley,YWY,Wrigley,CA,906
Canada,Wunnummin Lake,WNN,Wunnummin Lake,CA,906
Canada,Yarmouth,YQI,Yarmouth,CA,906
Canada,Yellowknife,YZF,Yellowknife,CA,906
Canada,York Landing,ZAC,York Landing,CA,906
Canada,Yorkton,YQV,Yorkton,CA,906
Canada,Yun Cheng,YCU,Yun Cheng,CA,906
Canada,Toronto,YZD,Downsview,CA,906
Canada,St. John's,YYT,St. John´s International,CA,906
Cape Verde,Boa Vista,BVC,Rabil,CV,507
Cape Verde,Brava,BVR,Esperadinha,CV,507
Cape Verde,Maio,MMO,Vila Do Maio,CV,507
Cape Verde,Mosteiros,MTI,Mosteiros,CV,507
Cape Verde,Praia,RAI,Francisco Mendes,CV,507
Cape Verde,Sal,SID,Amilcar Cabral Intl,CV,507
Cape Verde,Santo Antao,NTO,Santo Antao,CV,507
Cape Verde,Sao Filipe,SFL,Sao Filipe,CV,507
Cape Verde,Sao Nicolau,SNE,Preguica,CV,507
Cape Verde,Sao Vicente,VXE,San Pedro,CV,507
Cayman Islands,Cayman Brac Is,CYB,Gerrard-Smith,KY,233
Cayman Islands,Georgetown,GCM,Owen Roberts International,KY,233
Cayman Islands,Little Cayman,LYB,Little Cayman,KY,233
Central African Republic,Bakouma,BMF,Bakouma,CF,509
Central African Republic,Bambari,BBY,Bambari,CF,509
Central African Republic,Bangassou,BGU,Bangassou,CF,509
Central African Republic,Bangui,BGF,Bangui,CF,509
Central African Republic,Batangafo,BTG,Batangafo,CF,509
Central African Republic,Berberati,BBT,Berberati,CF,509
Central African Republic,Birao,IRO,Birao,CF,509
Central African Republic,Bossangoa,BSN,Bossangoa,CF,509
Central African Republic,Bossembele,BEM,Bossembele,CF,509
Central African Republic,Bouar,BOP,Bouar,CF,509
Central African Republic,Bouca,BCF,Bouca,CF,509
Central African Republic,Bozoum,BOZ,Bozoum,CF,509
Central African Republic,Bria,BIV,Bria,CF,509
Central African Republic,Carnot,CRF,Carnot,CF,509
Central African Republic,Gordil,GDI,Gordil,CF,509
Central African Republic,Gounda,GDA,Gounda,CF,509
Central African Republic,Kawadjia,KWD,Kawadjia,CF,509
Central African Republic,Koumala,KOL,Koumala,CF,509
Central African Republic,Ndele,NDL,Ndele,CF,509
Central African Republic,Ouadda,ODA,Ouadda,CF,509
Central African Republic,Ouanda Djalle,ODJ,Ouanda Djalle,CF,509
Central African Republic,Rafai,RFA,Rafai,CF,509
Central African Republic,Yalinga,AIG,Yalinga,CF,509
Central African Republic,Zemio,IMO,Zemio,CF,509
Chad,Abecher,AEH,Abecher,TD,511
Chad,Abou Deia,AOD,Abou Deia,TD,511
Chad,Ati,ATV,Ati,TD,511
Chad,Bokoro,BKR,Bokoro,TD,511
Chad,Bol,OTC,Bol,TD,511
Chad,Bongor,OGR,Bongor,TD,511
Chad,Bousso,OUT,Bousso,TD,511
Chad,Faya,FYT,Faya,TD,511
Chad,Lai,LTC,Lai,TD,511
Chad,Mao,AMO,Mao,TD,511
Chad,Melfi,MEF,Melfi,TD,511
Chad,Mongo,MVO,Mongo,TD,511
Chad,Moundou,MQQ,Moundou,TD,511
Chad,Ndjamena,NDJ,Ndjamena,TD,511
Chad,Oum Hadjer,OUM,Oum Hadjer,TD,511
Chad,Pala,PLF,Pala,TD,511
Chad,Sarh,SRH,Sarh,TD,511
Chad,Zakouma,AKM,Zakouma,TD,511
Chile,Alto Palena,WAP,Alto Palena,CL,324
Chile,Ancud,ZUD,Ancud,CL,324
Chile,Antofagasta,ANF,Cerro Moreno,CL,324
Chile,Arica,ARI,Chacalluta,CL,324
Chile,Balmaceda,BBA,Teniente Vidal,CL,324
Chile,Calama,CJC,El Loa,CL,324
Chile,Castro,WCA,Gamboa,CL,324
Chile,Cerro Sombrero,SMB,Cerro Sombrero,CL,324
Chile,Chaiten,WCH,Chaiten,CL,324
Chile,Chanaral,CNR,Chanaral,CL,324
Chile,Chile Chico,CCH,Chile Chico,CL,324
Chile,Chillan,YAI,Chillan,CL,324
Chile,Cochrane,LGR,Cochrane,CL,324
Chile,Concepcion,CCP,Carriel Sur,CL,324
Chile,Copiapo,CPO,Chamonate,CL,324
Chile,Coquimbo,COW,Coquimbo,CL,324
Chile,Coyhaique,GXQ,Ten. Vidal,CL,324
Chile,Easter Island,IPC,Mataveri Intl,CL,324
Chile,El Salvador,ESR,El Salvador,CL,324
Chile,Frutillar,FRT,Frutillar,CL,324
Chile,Futaleufu,FFU,Futaleufu,CL,324
Chile,Iquique,IQQ,Cavancha,CL,324
Chile,La Serena,LSC,La Florida,CL,324
Chile,Los Andes,LOB,Los Andes,CL,324
Chile,Los Angeles,LSQ,Los Angeles,CL,324
Chile,Osorno,ZOS,Canal Balo,CL,324
Chile,Ovalle,OVL,Ovalle,CL,324
Chile,Porvenir,WPR,Porvenir,CL,324
Chile,Pucon,ZPC,Pucon,CL,324
Chile,Puerto Aisen,WPA,Puerto Aisen,CL,324
Chile,Puerto Montt,PMC,Tepual,CL,324
Chile,Puerto Natales,PNT,Teniente J. Gallardo,CL,324
Chile,Puerto Varas,PUX,Puerto Varas,CL,324
Chile,Puerto Williams,WPU,Puerto Williams,CL,324
Chile,Punta Arenas,PUQ,Pres Ibanez,CL,324
Chile,Santiago,SCL,Arturo Merino Benitez,CL,324
Chile,Santiago,ULC,Los Cerrillos,CL,324
Chile,Talca,TLX,Talca,CL,324
Chile,Taltal,TTC,Taltal,CL,324
Chile,Temuco,ZCO,Maquehue,CL,324
Chile,Tocopilla,TOQ,Barriles,CL,324
Chile,Valdivia,ZAL,Pichoy,CL,324
Chile,Vallenar,VLR,Vallenar,CL,324
Chile,Valparaiso,VAP,Valparaiso,CL,324
Chile,Victoria,ZIC,Victoria,CL,324
Chile,Vina del Mar,KNA,Vina del Mar,CL,324
China,Aksu,AKU,Aksu,CN,713
China,Altay,AAT,Altay,CN,713
China,An Shun,AVA,An Shun/Huang Guo Shu,CN,713
China,Ankang,AKA,Ankang,CN,713
China,Anqing,AQG,Anqing,CN,713
China,Anshan,AOG,Anshan,CN,713
China,Anyang,AYN,Anyang,CN,713
China,Bangda,BPX,Bangda,CN,713
China,Baoshan,BSD,Baoshan,CN,713
China,Baotou,BAV,Baotou,CN,713
China,Beihai,BHY,Beihai,CN,713
China,Beijing,PEK,Capital,CN,713
China,Beijing,NAY,Nanyuan,CN,713
China,Bengbu,BFU,Bengbu,CN,713
China,Changchun,CGQ,Changchun,CN,713
China,Changde,CGD,Changde,CN,713
China,Changhai,CNI,Changhai,CN,713
China,Changsha,CSX,Changsha,CN,713
China,Changzhi,CIH,Changzhi,CN,713
China,Changzhou,CZX,Changzhou,CN,713
China,Chaoyang,CHG,Chaoyang,CN,713
China,Chengdu,CTU,Chengdu,CN,713
China,Chifeng,CIF,Chifeng,CN,713
China,Chongqing,CKG,Chongqing Jiangbei Intl,CN,713
China,Dali City,DLU,Dali,CN,713
China,Dalian,DLC,Dalian,CN,713
China,Dandong,DDG,Dandong,CN,713
China,Datong,DAT,Datong,CN,713
China,Daxian,DAX,Daxian,CN,713
China,Dayong,DYG,Dayong,CN,713
China,Dazu,DZU,Dazu,CN,713
China,Diqing,DIG,Diqing,CN,713
China,Dongguan,DGM,Dongguan,CN,713
China,Dongsheng,DSN,Dongsheng,CN,713
China,Dongying,DOY,Dongying,CN,713
China,Dunhuang,DNH,Dunhuang,CN,713
China,Enshi,ENH,Enshi,CN,713
China,Foshan,ZCP,Foshan Ferry,CN,713
China,Fuoshan,FUO,Fuoshan,CN,713
China,Fuyang,FUG,Fuyang,CN,713
China,Fuyun,FYN,Fuyun,CN,713
China,Fuzhou,FOC,Fuzhou,CN,713
China,Ganzhou,KOW,Ganzhou,CN,713
China,Golmud,GOQ,Golmud,CN,713
China,Guang Yuan,GYS,Guang Yuan,CN,713
China,Guanghan,GHN,Guanghan,CN,713
China,Guanghua,LHK,Guanghua,CN,713
China,Guangzhou,CAN,Baiyun,CN,713
China,Guilin,KWL,Guilin,CN,713
China,Guiyang,KWE,Guiyang,CN,713
China,Haikou,HAK,Haikou,CN,713
China,Hailar,HLD,Hailar,CN,713
China,Hami,HMI,Hami,CN,713
China,Hangzhou,HGH,Hangzhou,CN,713
China,Hanzhong,HZG,Hanzhong,CN,713
China,Harbin,HRB,Harbin,CN,713
China,Hefei,HFE,Shanghai,CN,713
China,Heihe,HEK,Heihe,CN,713
China,Hengyang,HNY,Hengyang,CN,713
China,Hohhot,HET,Hohhot,CN,713
China,Hotan,HTN,Hotan,CN,713
China,Huanghua,HHA,Changsha Huanghua,CN,713
China,Huangpu,ZMY,Harbour,CN,713
China,Huangyan,HYN,Huangyan,CN,713
China,Huizhou,HUZ,Huizhou,CN,713
China,Humen,ZTI,Humen Port,CN,713
China,Ji An,JGS,Ji An/Jing Gang Shan,CN,713
China,Jiamusi,JMU,Jiamusi,CN,713
China,Jiang Men,ZBD,Jiang Men Ferry,CN,713
China,Jiayuguan,JGN,Jiayuguan,CN,713
China,Jilin,JIL,Jilin,CN,713
China,Jinan,TNA,Jinan,CN,713
China,Jingdezhen,JDZ,Jingdezhen,CN,713
China,Jinghong,JHG,Gasa,CN,713
China,Jining,JNG,Jining,CN,713
China,Jinjiang,JJN,Jinjiang,CN,713
China,Jinzhou,JNZ,Jinzhou,CN,713
China,Jiujiang,JIU,Jiujiang,CN,713
China,Jiuquan,CHW,Jiuquan,CN,713
China,Juzhou,JUZ,Juzhou,CN,713
China,Karamay,KRY,Karamay,CN,713
China,Kashi,KHG,Kashi,CN,713
China,Korla,KRL,Korla,CN,713
China,Kunming,KMG,Kunming,CN,713
China,Kuqa,KCA,Kuqa,CN,713
China,Lanzhou,LHW,Lanzhou,CN,713
China,Lanzhou,LZD,Lanzhoudong,CN,713
China,Lanzhou,ZGC,Zhongchuan,CN,713
China,Lhasa,LXA,Lhasa,CN,713
China,Liangping,LIA,Liangping,CN,713
China,Lianhuashan,ZIY,Lianhuashan Port,CN,713
China,Lianyungang,LYG,Lianyungang,CN,713
China,Lijiang City,LJG,Lijiang,CN,713
China,Lincang,LNJ,Lincang,CN,713
China,LingLing,LLF,LingLing,CN,713
China,Linxi,LXI,Linxi,CN,713
China,Linyi,LYI,Linyi,CN,713
China,Liping City,HZH,Liping,CN,713
China,Liuzhou,LZH,Liuzhou,CN,713
China,Longyan,LCX,Liancheng,CN,713
China,Luoyang,LYA,Luoyang,CN,713
China,Lushan,LUZ,Lushan,CN,713
China,Luxi,LUM,Mangshi,CN,713
China,Luzhou,LZO,Luzhou,CN,713
China,Manzhouli,NZH,Manzhouli,CN,713
China,Meixian,MXZ,Meixian,CN,713
China,Mudanjiang,MDG,Mudanjiang,CN,713
China,Nanchang,KHN,Nanchang,CN,713
China,Nanchong,NAO,Nanchong,CN,713
China,Nanhai,ZEF,Nanhai Ferry,CN,713
China,Nanking/nanjing,NKG,Nanking/nanjing,CN,713
China,Nanning,NNG,Nanning,CN,713
China,Nantong,NTG,Nantong,CN,713
China,Nanyang,NNY,Nanyang,CN,713
China,Ningbo,NGB,Ningbo,CN,713
China,Pan Yu,ZAX,Pan Yu Ferry,CN,713
China,Pan Zhi Hua,PZI,Pan Zhi Hua Bao AnYing,CN,713
China,Peng Lai,PNJ,Peng Lai/Sha He Kou,CN,713
China,Qiemo,IQM,Qiemo,CN,713
China,Qingdao,TAO,Qingdao,CN,713
China,Qingyang,IQN,Qingyang,CN,713
China,Qinhuangdao,SHP,Qinhuangdao,CN,713
China,Qiqihar,NDG,Qiqihar,CN,713
China,Rugao,RUG,Rugao,CN,713
China,Sanya,SYX,Sanya,CN,713
China,Shanghai,SHA,Hongqiao,CN,713
China,Shanghai,PVG,Pu Dong,CN,713
China,Shanhaiguan,SHF,Shanhaiguan,CN,713
China,Shanshan,SXJ,Shanshan,CN,713
China,Shantou,SWA,Shantou,CN,713
China,Shanzhou,SZO,Shanzhou,CN,713
China,Shaoguan,HSC,Shaoguan,CN,713
China,Shashi,SHS,Shashi,CN,713
China,She Kou,ZCU,She Kou Ferry,CN,713
China,Shekou,ZYK,Shekou Port,CN,713
China,Shenyang,SHE,Shenyang,CN,713
China,Shenzhen,SZX,Shenzhen,CN,713
China,Shijiazhuang,SJW,Daguocun,CN,713
China,Shunde,ZAS,Shunde Ferry,CN,713
China,Simao,SYM,Simao,CN,713
China,Song Pan,JZH,Jiu Zhai Huang Long,CN,713
China,Sui Fen He,FUD,Sui Fen He,CN,713
China,Suzhou,SZV,Suzhou,CN,713
China,Tacheng,TCG,Tacheng,CN,713
China,Tai Shan,ZCA,Tai Shan,CN,713
China,Taiyuan,TYN,Taiyuan,CN,713
China,Tianjin,TSN,Tianjin,CN,713
China,Tianjin,XTA,Econ/Tech Dev. Area,CN,713
China,Tianjin,XTF,Port Free Trade Zone,CN,713
China,Tonghua,TNH,Tonghua Liuhe,CN,713
China,Tongliao,TGO,Tongliao,CN,713
China,Tongren,TEN,Tongren,CN,713
China,Tunxi,TXN,Tunxi,CN,713
China,Ulanhot,HLH,Ulanhot,CN,713
China,Urumqi,URC,Urumqi,CN,713
China,Wanxian,WXN,Wanxian,CN,713
China,Weifang,WEF,Weifang,CN,713
China,Weihai,WEH,Weihai,CN,713
China,Wenzhou,WNZ,Wenzhou,CN,713
China,Wu Hai,WUA,Wu Hai,CN,713
China,Wuhan,WUH,Wuhan,CN,86
China,Wuhu,WHU,Wuhu,CN,713
China,Wuxi,WUX,Wuxi,CN,713
China,Wuyishan,WUS,Wuyishan,CN,713
China,Wuzhou,WUZ,Changzhoudao,CN,713
China,Xi An,XIY,Xianyang,CN,713
China,Xi An,SIA,Xiguan,CN,713
China,Xiamen,XMN,Xiamen,CN,713
China,Xiangfan,XFN,Xiangfan,CN,713
China,Xichang,XIC,Xichang,CN,713
China,Xilinhot,XIL,Xilinhot,CN,713
